mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
130	130	516	516	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	1514								
130	130	517	517	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1515								
130	130	518	518	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	1516								
130	130	516	516	1.5	0	0	Chord	4/4	1	2	3/8	1/4	3/2	1517								
130	130	1035/2	1035/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	1518								
130	130	518	518	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	1519								
130	130	519	519	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	1520								
130	130	516	516	4.0	0	0	Chord	4/4	2	1	1	1	1	1521								
130	130	516	516	4.0	0	0	Chord	4/4	3	1	1	1	1	1522								
131	131	520	520	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	1523								
131	131	521	521	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1524								
131	131	522	522	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1525								
131	131	523	523	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	1526								
131	131	520	520	4.0	0	0	Chord	4/4	1	2	1	1	1	1527								
131	131	520	520	4.0	0	0	Chord	4/4	2	1	1	1	1	1528								
131	131	523	523	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	1529								
132	132	524	524	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	1530								
132	132	525	525	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1531								
132	132	526	526	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	1532								
132	132	524	524	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	1533								
132	132	524	524	4.0	0	0	Chord	4/4	2	1	1	1	1	1534								
132	132	524	524	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	1535								
132	132	1051/2	1051/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	1536								
132	132	526	526	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	1537								
132	132	527	527	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	1538								
133	133	528	528	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	1539								
133	133	529	529	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1540								
133	133	530	530	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1541								
133	133	531	531	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	1542								
133	133	531	531	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	1543								
133	133	528	528	4.0	0	0	Chord	4/4	2	1	1	1	1	1544								
133	133	528	528	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	1545								
133	133	530	530	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	1546								
134	134	532	532	4.0	0	0	Chord	4/4	1	1	1	1	1	1547								
134	134	532	532	1.5	0	0	Chord	4/4	1	2	3/8	1/4	3/2	1548								
134	134	1067/2	1067/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	1549								
134	134	534	534	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	1550								
134	134	535	535	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	1551								
134	134	533	533	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	1552								
134	134	534	534	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	1553								
134	134	1071/2	1071/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	1554								
134	134	532	532	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	1555								
134	134	535	535	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	1556								
135	135	537	537	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1557								
135	135	538	538	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	1558								
135	135	1079/2	1079/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	1559								
135	135	536	536	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	1560								
135	135	539	539	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	1561								
135	135	536	536	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	1562								
135	135	538	538	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	1563								
135	135	536	536	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	1564								
135	135	1075/2	1075/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	1565								
135	135	538	538	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	1566								
135	135	539	539	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	1567								
136	136	540	540	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	1568								
136	136	541	541	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1569								
136	136	542	542	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1570								
136	136	543	543	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	1571								
136	136	540	540	1.5	0	0	Chord	4/4	1	2	3/8	1/4	3/2	1572								
136	136	1083/2	1083/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	1573								
136	136	542	542	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	1574								
136	136	543	543	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	1575								
136	136	540	540	4.0	0	0	Chord	4/4	2	1	1	1	1	1576								
136	136	540	540	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	1577								
136	136	541	541	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	1578								
136	136	542	542	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	1579								
137	137	544	544	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	1580								
137	137	545	545	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1581								
137	137	546	546	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	1582								
137	137	1095/2	1095/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	1583								
137	137	544	544	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	1584								
137	137	547	547	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	1585								
137	137	544	544	4.0	0	0	Chord	4/4	2	1	1	1	1	1586								
137	137	544	544	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	1587								
137	137	1091/2	1091/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	1588								
137	137	546	546	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	1589								
137	137	547	547	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	1590								
138	138	548	548	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	1591								
138	138	549	549	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1592								
138	138	550	550	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1593								
138	138	551	551	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	1594								
138	138	548	548	1.5	0	0	Chord	4/4	1	2	3/8	1/4	3/2	1595								
138	138	1099/2	1099/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	1596								
138	138	550	550	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	1597								
138	138	551	551	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	1598								
138	138	549	549	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	1599								
138	138	550	550	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	1600								
138	138	1103/2	1103/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	1601								
138	138	548	548	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	1602								
138	138	549	549	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	1603								
138	138	550	550	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	1604								
138	138	551	551	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	1605								
139	139	552	552	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	1606								
139	139	553	553	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1607								
139	139	554	554	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	1608								
139	139	553	553	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	1609								
139	139	554	554	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	1610								
139	139	1109/2	1109/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	1611								
139	139	555	555	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	1612								
139	139	552	552	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	1613								
139	139	553	553	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	1614								
139	139	1107/2	1107/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	1615								
139	139	554	554	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	1616								
139	139	552	552	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	1617								
139	139	552	552	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	1618								
139	139	553	553	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	1619								
139	139	554	554	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	1620								
140	140	556	556	4.0	0	0	Chord	4/4	1	1	1	1	1	1621								
140	140	556	556	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	1622								
140	140	557	557	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	1623								
140	140	558	558	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	1624								
140	140	559	559	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	1625								
140	140	556	556	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	1626								
140	140	1113/2	1113/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	1627								
140	140	557	557	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	1628								
140	140	1115/2	1115/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	1629								
140	140	558	558	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	1630								
140	140	557	557	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	1631								
140	140	558	558	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	1632								
140	140	1117/2	1117/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	1633								
140	140	559	559	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	1634								
140	140	1119/2	1119/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	1635								
141	141	560	560	4.0	0	0	Chord	4/4	1	1	1	1	1	1636								
141	141	560	560	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	1637								
141	141	562	562	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	1638								
141	141	560	560	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	1639								
141	141	1121/2	1121/2	0.25	1/8	1/8	Chord	4/4	2	2	1/16	1/16	1	1640								
141	141	2243/4	2243/4	0.25	3/16	3/16	Chord	4/4	2	2	1/16	1/16	1	1641								
141	141	561	561	0.25	1/4	1/4	Chord	4/4	2	2	1/16	1/16	1	1642								
141	141	2245/4	2245/4	0.25	5/16	5/16	Chord	4/4	2	2	1/16	1/16	1	1643								
141	141	1123/2	1123/2	0.25	3/8	3/8	Chord	4/4	2	2	1/16	1/16	1	1644								
141	141	2247/4	2247/4	0.25	7/16	7/16	Chord	4/4	2	2	1/16	1/16	1	1645								
141	141	562	562	0.25	1/2	1/2	Chord	4/4	2	2	1/16	1/16	1	1646								
141	141	2249/4	2249/4	0.25	9/16	9/16	Chord	4/4	2	2	1/16	1/16	1	1647								
141	141	1125/2	1125/2	0.25	5/8	5/8	Chord	4/4	2	2	1/16	1/16	1	1648								
141	141	2251/4	2251/4	0.25	11/16	11/16	Chord	4/4	2	2	1/16	1/16	1	1649								
141	141	563	563	0.25	3/4	3/4	Chord	4/4	2	2	1/16	1/16	1	1650								
141	141	2253/4	2253/4	0.25	13/16	13/16	Chord	4/4	2	2	1/16	1/16	1	1651								
141	141	1127/2	1127/2	0.25	7/8	7/8	Chord	4/4	2	2	1/16	1/16	1	1652								
141	141	2255/4	2255/4	0.25	15/16	15/16	Chord	4/4	2	2	1/16	1/16	1	1653								
142	142	564	564	4.0	0	0	Chord	4/4	1	1	1	1	1	1654								
142	142	565	565	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	1655								
142	142	566	566	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	1656								
142	142	567	567	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	1657								
142	142	564	564	4.0	0	0	Chord	4/4	2	1	1	1	1	1658								
142	142	564	564	0.25	0	0	Chord	4/4	2	2	1/16	1/16	1	1659								
142	142	2257/4	2257/4	0.25	1/16	1/16	Chord	4/4	2	2	1/16	1/16	1	1660								
142	142	1129/2	1129/2	0.25	1/8	1/8	Chord	4/4	2	2	1/16	1/16	1	1661								
142	142	2259/4	2259/4	0.25	3/16	3/16	Chord	4/4	2	2	1/16	1/16	1	1662								
142	142	565	565	0.25	1/4	1/4	Chord	4/4	2	2	1/16	1/16	1	1663								
142	142	2261/4	2261/4	0.25	5/16	5/16	Chord	4/4	2	2	1/16	1/16	1	1664								
142	142	1131/2	1131/2	0.25	3/8	3/8	Chord	4/4	2	2	1/16	1/16	1	1665								
142	142	2263/4	2263/4	0.25	7/16	7/16	Chord	4/4	2	2	1/16	1/16	1	1666								
142	142	566	566	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	1667								
142	142	1133/2	1133/2	1.0	5/8	5/8	Chord	4/4	2	2	1/4	1/4	1	1668								
142	142	1135/2	1135/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	1669								
143	143	568	568	4.0	0	0	Chord	4/4	1	1	1	1	1	1670								
143	143	568	568	4.0	0	0	Chord	4/4	1	2	1	1	1	1671								
143	143	568	568	4.0	0	0	Chord	4/4	2	1	1	1	1	1672								
143	143	568	568	0.25	0	0	Chord	4/4	2	2	1/16	1/16	1	1673								
143	143	2273/4	2273/4	0.25	1/16	1/16	Chord	4/4	2	2	1/16	1/16	1	1674								
143	143	1137/2	1137/2	0.25	1/8	1/8	Chord	4/4	2	2	1/16	1/16	1	1675								
143	143	2275/4	2275/4	0.25	3/16	3/16	Chord	4/4	2	2	1/16	1/16	1	1676								
143	143	569	569	0.25	1/4	1/4	Chord	4/4	2	2	1/16	1/16	1	1677								
143	143	2277/4	2277/4	0.25	5/16	5/16	Chord	4/4	2	2	1/16	1/16	1	1678								
143	143	1139/2	1139/2	0.25	3/8	3/8	Chord	4/4	2	2	1/16	1/16	1	1679								
143	143	2279/4	2279/4	0.25	7/16	7/16	Chord	4/4	2	2	1/16	1/16	1	1680								
143	143	570	570	0.25	1/2	1/2	Chord	4/4	2	2	1/16	1/16	1	1681								
143	143	2281/4	2281/4	0.25	9/16	9/16	Chord	4/4	2	2	1/16	1/16	1	1682								
143	143	1141/2	1141/2	0.25	5/8	5/8	Chord	4/4	2	2	1/16	1/16	1	1683								
143	143	2283/4	2283/4	0.25	11/16	11/16	Chord	4/4	2	2	1/16	1/16	1	1684								
143	143	571	571	0.25	3/4	3/4	Chord	4/4	2	2	1/16	1/16	1	1685								
143	143	2285/4	2285/4	0.25	13/16	13/16	Chord	4/4	2	2	1/16	1/16	1	1686								
143	143	1143/2	1143/2	0.25	7/8	7/8	Chord	4/4	2	2	1/16	1/16	1	1687								
143	143	2287/4	2287/4	0.25	15/16	15/16	Chord	4/4	2	2	1/16	1/16	1	1688								
144	144	572	572	4.0	0	0	Chord	4/4	1	1	1	1	1	1689								
144	144	573	573	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	1690								
144	144	574	574	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	1691								
144	144	575	575	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	1692								
144	144	572	572	4.0	0	0	Chord	4/4	2	1	1	1	1	1693								
144	144	572	572	0.25	0	0	Chord	4/4	2	2	1/16	1/16	1	1694								
144	144	2289/4	2289/4	0.25	1/16	1/16	Chord	4/4	2	2	1/16	1/16	1	1695								
144	144	1145/2	1145/2	0.25	1/8	1/8	Chord	4/4	2	2	1/16	1/16	1	1696								
144	144	2291/4	2291/4	0.25	3/16	3/16	Chord	4/4	2	2	1/16	1/16	1	1697								
144	144	573	573	0.25	1/4	1/4	Chord	4/4	2	2	1/16	1/16	1	1698								
144	144	2293/4	2293/4	0.25	5/16	5/16	Chord	4/4	2	2	1/16	1/16	1	1699								
144	144	1147/2	1147/2	0.25	3/8	3/8	Chord	4/4	2	2	1/16	1/16	1	1700								
144	144	2295/4	2295/4	0.25	7/16	7/16	Chord	4/4	2	2	1/16	1/16	1	1701								
144	144	574	574	0.25	1/2	1/2	Chord	4/4	2	2	1/16	1/16	1	1702								
144	144	2297/4	2297/4	0.25	9/16	9/16	Chord	4/4	2	2	1/16	1/16	1	1703								
144	144	1149/2	1149/2	0.25	5/8	5/8	Chord	4/4	2	2	1/16	1/16	1	1704								
144	144	2299/4	2299/4	0.25	11/16	11/16	Chord	4/4	2	2	1/16	1/16	1	1705								
144	144	575	575	0.25	3/4	3/4	Chord	4/4	2	2	1/16	1/16	1	1706								
144	144	2301/4	2301/4	0.25	13/16	13/16	Chord	4/4	2	2	1/16	1/16	1	1707								
144	144	1151/2	1151/2	0.25	7/8	7/8	Chord	4/4	2	2	1/16	1/16	1	1708								
144	144	2303/4	2303/4	0.25	15/16	15/16	Chord	4/4	2	2	1/16	1/16	1	1709								
145	145	576	576	4.0	0	0	Chord	4/4	1	1	1	1	1	1710								
145	145	576	576	4.0	0	0	Chord	4/4	1	2	1	1	1	1711								
145	145	576	576	4.0	0	0	Chord	4/4	2	1	1	1	1	1712								
145	145	576	576	0.25	0	0	Chord	4/4	2	2	1/16	1/16	1	1713								
145	145	2305/4	2305/4	0.25	1/16	1/16	Chord	4/4	2	2	1/16	1/16	1	1714								
145	145	1153/2	1153/2	0.25	1/8	1/8	Chord	4/4	2	2	1/16	1/16	1	1715								
145	145	2307/4	2307/4	0.25	3/16	3/16	Chord	4/4	2	2	1/16	1/16	1	1716								
145	145	577	577	0.25	1/4	1/4	Chord	4/4	2	2	1/16	1/16	1	1717								
145	145	2309/4	2309/4	0.25	5/16	5/16	Chord	4/4	2	2	1/16	1/16	1	1718								
145	145	1155/2	1155/2	0.25	3/8	3/8	Chord	4/4	2	2	1/16	1/16	1	1719								
145	145	2311/4	2311/4	0.25	7/16	7/16	Chord	4/4	2	2	1/16	1/16	1	1720								
145	145	578	578	0.25	1/2	1/2	Chord	4/4	2	2	1/16	1/16	1	1721								
145	145	2313/4	2313/4	0.25	9/16	9/16	Chord	4/4	2	2	1/16	1/16	1	1722								
145	145	1157/2	1157/2	0.25	5/8	5/8	Chord	4/4	2	2	1/16	1/16	1	1723								
145	145	2315/4	2315/4	0.25	11/16	11/16	Chord	4/4	2	2	1/16	1/16	1	1724								
145	145	579	579	0.25	3/4	3/4	Chord	4/4	2	2	1/16	1/16	1	1725								
145	145	2317/4	2317/4	0.25	13/16	13/16	Chord	4/4	2	2	1/16	1/16	1	1726								
145	145	1159/2	1159/2	0.25	7/8	7/8	Chord	4/4	2	2	1/16	1/16	1	1727								
145	145	2319/4	2319/4	0.25	15/16	15/16	Chord	4/4	2	2	1/16	1/16	1	1728								
146	146	580	580	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	1729								
146	146	582	582	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	1730								
146	146	2329/4	2329/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	1731								
146	146	1165/2	1165/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	1732								
146	146	2331/4	2331/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	1733								
146	146	583	583	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	1734								
146	146	2333/4	2333/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	1735								
146	146	1167/2	1167/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	1736								
146	146	2335/4	2335/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	1737								
146	146	580	580	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	1738								
146	146	580	580	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	1739								
146	146	580	580	0.25	0	0	Chord	4/4	2	2	1/16	1/16	1	1740								
146	146	2321/4	2321/4	0.25	1/16	1/16	Chord	4/4	2	2	1/16	1/16	1	1741								
146	146	1161/2	1161/2	0.25	1/8	1/8	Chord	4/4	2	2	1/16	1/16	1	1742								
146	146	2323/4	2323/4	0.25	3/16	3/16	Chord	4/4	2	2	1/16	1/16	1	1743								
146	146	581	581	0.25	1/4	1/4	Chord	4/4	2	2	1/16	1/16	1	1744								
146	146	2325/4	2325/4	0.25	5/16	5/16	Chord	4/4	2	2	1/16	1/16	1	1745								
146	146	1163/2	1163/2	0.25	3/8	3/8	Chord	4/4	2	2	1/16	1/16	1	1746								
146	146	2327/4	2327/4	0.25	7/16	7/16	Chord	4/4	2	2	1/16	1/16	1	1747								
147	147	584	584	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	1748								
147	147	2337/4	2337/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	1749								
147	147	1169/2	1169/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	1750								
147	147	2339/4	2339/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	1751								
147	147	585	585	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	1752								
147	147	2341/4	2341/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	1753								
147	147	1171/2	1171/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	1754								
147	147	2343/4	2343/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	1755								
147	147	586	586	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	1756								
147	147	2345/4	2345/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	1757								
147	147	1173/2	1173/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	1758								
147	147	2347/4	2347/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	1759								
147	147	587	587	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	1760								
147	147	2349/4	2349/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	1761								
147	147	1175/2	1175/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	1762								
147	147	2351/4	2351/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	1763								
147	147	584	584	4.0	0	0	Chord	4/4	2	1	1	1	1	1764								
147	147	584	584	4.0	0	0	Chord	4/4	2	2	1	1	1	1765								
148	148	588	588	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	1766								
148	148	2353/4	2353/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	1767								
148	148	1177/2	1177/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	1768								
148	148	2355/4	2355/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	1769								
148	148	589	589	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	1770								
148	148	2357/4	2357/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	1771								
148	148	1179/2	1179/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	1772								
148	148	2359/4	2359/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	1773								
148	148	590	590	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	1774								
148	148	2361/4	2361/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	1775								
148	148	1181/2	1181/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	1776								
148	148	2363/4	2363/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	1777								
148	148	591	591	0.125	3/4	3/4	Chord	4/4	1	1	1/32	1/32	1	1778								
148	148	4729/8	4729/8	0.125	25/32	25/32	Chord	4/4	1	1	1/32	1/32	1	1779								
148	148	2365/4	2365/4	0.125	13/16	13/16	Chord	4/4	1	1	1/32	1/32	1	1780								
148	148	4731/8	4731/8	0.125	27/32	27/32	Chord	4/4	1	1	1/32	1/32	1	1781								
148	148	1183/2	1183/2	0.125	7/8	7/8	Chord	4/4	1	1	1/32	1/32	1	1782								
148	148	4733/8	4733/8	0.125	29/32	29/32	Chord	4/4	1	1	1/32	1/32	1	1783								
148	148	2367/4	2367/4	0.125	15/16	15/16	Chord	4/4	1	1	1/32	1/32	1	1784								
148	148	4735/8	4735/8	0.125	31/32	31/32	Chord	4/4	1	1	1/32	1/32	1	1785								
148	148	588	588	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	1786								
148	148	589	589	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	1787								
148	148	591	591	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	1788								
148	148	588	588	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	1789								
148	148	590	590	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	1790								
148	148	588	588	2.0	0	0	Chord	4/4	2	3	1/2	1/2	1	1791								
148	148	590	590	2.0	1/2	1/2	Chord	4/4	2	3	1/2	1/2	1	1792								
149	149	592	592	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	1793								
149	149	593	593	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1794								
149	149	594	594	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1795								
149	149	595	595	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	1796								
149	149	592	592	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	1797								
149	149	593	593	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	1798								
149	149	594	594	0.0	1/2	1/2	StaffText	4/4	2	1	0					(Positiv)						
149	149	594	594	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	1799								
149	149	1189/2	1189/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	1800								
149	149	595	595	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	1801								
149	149	1191/2	1191/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	1802								
149	149	592	592	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	1803								
149	149	592	592	2.0	0	0	Chord	4/4	2	3	1/2	1/2	1	1804								
150	150	596	596	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	1805								
150	150	597	597	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1806								
